Date,adjclose,adjclose_1d,adjclose_2d,adjclose_3d,adjclose_7d,adjclose_14d,target
2013-07-17,13.422307968139648,13.418880462646484,13.33278751373291,13.303779602050781,12.946317672729492,12.416672706604004,13.46753978729248
2013-07-18,13.46753978729248,13.422307968139648,13.418880462646484,13.33278751373291,13.174019813537598,12.28286075592041,13.255120277404785
2013-07-19,13.255120277404785,13.46753978729248,13.422307968139648,13.418880462646484,13.123489379882812,12.368638038635254,13.297542572021484
2013-07-22,13.297542572021484,13.255120277404785,13.46753978729248,13.422307968139648,13.328108787536621,12.764466285705566,13.0692138671875
2013-07-23,13.0692138671875,13.297542572021484,13.255120277404785,13.46753978729248,13.303779602050781,13.053617477416992,13.740468978881836
2013-07-24,13.740468978881836,13.0692138671875,13.297542572021484,13.255120277404785,13.33278751373291,13.125672340393066,13.677772521972656
2013-07-25,13.677772521972656,13.740468978881836,13.0692138671875,13.297542572021484,13.418880462646484,13.020245552062988,13.755443572998047
2013-07-26,13.755443572998047,13.677772521972656,13.740468978881836,13.0692138671875,13.422307968139648,12.946317672729492,13.967549324035645
2013-07-29,13.967549324035645,13.755443572998047,13.677772521972656,13.740468978881836,13.46753978729248,13.174019813537598,14.140045166015625
2013-07-30,14.140045166015625,13.967549324035645,13.755443572998047,13.677772521972656,13.255120277404785,13.123489379882812,14.115402221679688
2013-07-31,14.115402221679688,14.140045166015625,13.967549324035645,13.755443572998047,13.297542572021484,13.328108787536621,14.244845390319824
2013-08-01,14.244845390319824,14.115402221679688,14.140045166015625,13.967549324035645,13.0692138671875,13.303779602050781,14.427633285522461
2013-08-02,14.427633285522461,14.244845390319824,14.115402221679688,14.140045166015625,13.740468978881836,13.33278751373291,14.643174171447754
2013-08-05,14.643174171447754,14.427633285522461,14.244845390319824,14.115402221679688,13.677772521972656,13.418880462646484,14.512165069580078
2013-08-06,14.512165069580078,14.643174171447754,14.427633285522461,14.244845390319824,13.755443572998047,13.422307968139648,14.503744125366211
2013-08-07,14.503744125366211,14.512165069580078,14.643174171447754,14.427633285522461,13.967549324035645,13.46753978729248,14.47485637664795
